StartDate,study_id,withdraw,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,date,bpns_gen_1,bpns_gen_2,bpns_gen_3,bpns_gen_4,bpns_gen_5,bpns_gen_6,bpns_gen_7,bpns_gen_8,bpns_gen_9,bpns_gen_10,bpns_gen_11,bpns_gen_12,bpns_gen_13,bpns_gen_14,bpns_gen_15,bpns_gen_16,bpns_gen_17,bpns_gen_18,bpns_gen_19,bpns_gen_20,bpns_gen_21,bpns_gen_22,bpns_gen_23,bpns_gen_24,bpns_gen_25,bfi_1,bfi_2,bfi_3,bfi_4,bfi_5,bfi_6,bfi_7,bfi_8,bfi_9,bfi_10,bfi_11,bfi_12,bfi_13,bfi_14,bfi_15,bfi_16,bfi_17,bfi_18,bfi_19,bfi_20,bfi_21,bfi_22,bfi_23,bfi_24,bfi_25,bfi_26,bfi_27,bfi_28,bfi_29,bfi_30,bfi_31,bfi_32,bfi_33,bfi_34,bfi_35,bfi_36,bfi_37,bfi_38,bfi_39,bfi_40,bfi_41,bfi_42,bfi_43,bfi_44,bfi_45,afi_1,afi_2,afi_3,afi_4,afi_5,afi_6,afi_7,afi_8,afi_9,afi_10,afi_11,afi_12,afi_13,afi_14,afi_15,afi_16,authentic_1,authentic_2,authentic_3,authentic_4,authentic_5,authentic_6,authentic_7,authentic_8,authentic_9,authentic_10,authentic_11,authentic_12,authentic_13,selfreflect_1,selfreflect_2,selfreflect_3,selfreflect_4,selfreflect_5,selfreflect_6,selfreflect_7,selfreflect_8,selfreflect_9,selfreflect_10,selfreflect_11,selfreflect_12,selfreflect_13,gender,gender_3_TEXT,Q42,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6,ethnicity_7,iphone,consent,consent1,consent2,Q12,Q20,Q53,Q32,Q35,Q31,Q52,Q30,Q37,Q38,Q39,Q51,Q40,Q50,Q51.0
2019-04-13T09:17:25Z,149,NA,2019-04-13T09:27:51Z,0,100,626,1,2019-04-13T09:27:52Z,6,4,4,4,4,2,2,4,1,7,7,7,6,1,1,1,1,3,4,4,4,4,3,4,2,2,2,4,4,1,2,5,4,4,1,2,2,1,4,4,1,1,5,2,2,1,5,5,4,3,2,2,3,4,3,3,5,3,3,2,4,1,1,3,2,2,3,5,2,2,5,4,4,4,3,4,1,3,1,1,2,4,1,3,3,1,1,3,1,2,2,4,3,1,3,4,1,4,1,3,0,0,0,5,0,5,5,5,5,5,0,0,5,1,,3,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA
2019-04-16T11:44:56Z,150,NA,2019-04-16T12:02:08Z,0,100,1032,1,2019-04-16T12:02:09Z,9,6,6,6,4,4,4,4,4,3,4,5,5,5,4,6,5,6,6,6,6,3,4,6,3,2,4,5,3,3,3,2,4,3,3,5,5,3,4,4,4,5,4,2,4,4,2,4,2,2,3,3,4,5,5,3,4,4,3,3,3,4,3,4,3,4,2,4,4,3,5,4,4,3,3,4,4,2,3,2,5,5,4,4,5,5,1,5,4,3,3,3,4,4,5,4,4,4,5,3,10,10,8,0,10,10,0,4,0,1,8,8,5,1,,4,NA,NA,NA,NA,1,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
2019-04-22T15:04:56Z,151,NA,2019-04-22T15:19:32Z,0,100,875,1,2019-04-22T15:19:32Z,15,5,4,2,4,6,3,3,3,7,6,6,6,1,1,1,2,7,6,5,6,2,2,1,1,2,4,2,5,1,3,3,4,2,4,4,4,1,5,2,3,3,5,1,2,3,1,5,1,4,1,2,2,4,1,4,4,5,4,4,4,4,1,4,2,3,2,4,1,2,5,3,3,3,3,3,1,1,1,1,3,2,1,3,3,1,1,4,2,3,2,4,3,1,4,4,1,4,1,3,2,0,5,3,2,5,2,4,5,3,0,2,5,1,,2,NA,NA,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2019-04-22T13:38:36Z,152,NA,2019-04-22T13:50:58Z,0,100,741,1,2019-04-22T13:50:59Z,15,5,5,6,7,5,5,5,4,5,7,7,6,1,2,1,3,5,5,5,5,3,3,3,4,2,4,2,5,NA,5,3,5,4,5,5,4,1,5,NA,4,NA,NA,5,4,5,NA,5,NA,5,5,5,2,4,4,NA,2,5,3,3,5,5,1,NA,5,5,2,5,4,2,5,5,5,5,4,5,5,5,3,2,3,5,3,5,5,5,1,5,2,4,5,5,5,3,5,5,3,5,2,3,5,10,10,3,7,5,4,10,2,8,5,6,5,1,,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2019-04-15T18:28:06Z,153,NA,2019-04-15T18:41:33Z,0,100,807,1,2019-04-15T18:41:34Z,8,5,5,2,6,3,1,4,2,6,5,5,5,2,2,4,3,6,5,5,6,4,4,5,2,2,1,2,5,2,2,4,4,1,3,4,2,2,5,4,1,2,5,1,2,4,4,4,3,4,3,2,4,4,4,3,4,4,2,3,4,3,4,4,4,4,3,2,4,2,5,3,4,4,2,3,3,4,3,1,4,4,4,5,4,4,1,4,2,2,3,3,4,2,3,3,1,4,1,3,7,8,9,2,6,8,2,2,2,6,9,6,5,1,,1,NA,1,NA,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-23T15:57:55Z,154,NA,2019-04-23T16:50:26Z,0,100,3150,1,2019-04-23T16:50:26Z,16,6,5,6,5,2,3,3,4,5,5,5,5,3,2,3,4,6,6,6,5,2,4,2,2,2,4,4,4,3,4,2,3,3,3,4,2,3,4,4,4,4,2,2,4,3,2,2,3,4,3,5,1,4,4,2,2,4,5,5,4,3,4,5,2,3,3,3,3,4,5,4,4,4,4,4,2,2,2,1,5,3,2,3,4,3,1,5,1,2,1,2,4,2,4,4,1,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,genderqueer,2,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-12T13:05:13Z,155,NA,2019-04-12T13:15:35Z,0,100,622,1,2019-04-12T13:15:36Z,5,4,5,5,4,4,4,4,4,5,5,6,6,2,2,3,2,4,4,4,4,4,3,4,4,2,5,2,4,2,3,3,3,4,2,4,4,2,4,3,3,4,4,2,3,3,3,3,3,3,3,3,2,4,3,3,4,3,4,3,4,3,3,3,4,4,2,4,5,1,5,3,4,4,4,4,3,4,4,3,4,2,3,3,3,3,1,4,2,4,2,3,3,2,3,3,2,3,2,3,3,2,3,7,5,3,7,8,7,7,3,5,5,2,,2,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,5,NA,2,1,NA,NA,NA,1,NA,NA
2019-04-22T18:36:15Z,156,NA,2019-04-22T18:45:49Z,0,100,574,1,2019-04-22T18:45:49Z,15,5,3,5,6,5,2,5,5,5,5,5,6,3,3,3,3,3,4,3,4,6,6,5,5,2,4,3,2,2,4,3,3,4,4,5,3,2,3,3,2,4,4,4,3,4,2,4,4,4,3,3,2,3,2,4,3,4,3,4,2,4,3,2,4,4,2,3,4,4,5,3,4,4,2,4,4,4,3,2,5,4,4,4,4,4,1,4,4,2,4,4,3,4,3,2,4,4,3,3,6,7,4,3,7,8,6,6,3,4,2,9,5,2,,2,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
NA,157,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-12T12:47:20Z,158,NA,2019-04-12T12:54:27Z,0,100,427,1,2019-04-12T12:54:28Z,5,4,3,4,3,4,5,5,4,3,4,3,4,4,3,3,4,4,4,4,3,6,6,6,6,2,1,3,4,4,4,5,3,4,3,5,2,2,4,4,3,3,4,3,5,4,5,3,4,3,3,2,3,3,4,4,4,3,3,3,3,2,4,3,5,4,2,4,4,3,5,3,3,3,3,3,3,3,3,4,5,4,4,4,4,4,1,4,3,4,2,4,4,3,3,2,3,2,3,3,4,7,6,3,6,7,4,2,2,3,6,8,5,2,,5,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,5,NA,2,1,NA,NA,NA,1,NA,NA
2019-04-13T18:21:21Z,159,NA,2019-04-13T18:36:38Z,0,100,917,1,2019-04-13T18:36:39Z,6,4,5,6,3,7,2,7,7,5,6,5,5,6,4,2,6,5,5,5,5,4,5,7,2,2,5,2,5,3,4,2,4,2,4,5,4,2,4,4,5,5,4,2,4,3,2,5,4,5,3,4,1,5,3,5,3,5,5,4,2,4,2,4,5,4,2,5,2,4,5,4,4,4,5,5,4,4,2,4,4,5,5,5,5,5,1,5,2,3,2,4,3,1,4,4,1,4,1,3,9,9,6,1,9,10,1,7,2,6,9,9,5,2,,4,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2019-04-16T08:48:14Z,160,NA,2019-04-16T09:06:55Z,0,100,1121,1,2019-04-16T09:06:56Z,9,6,5,6,3,2,3,3,4,7,6,6,5,1,2,2,3,5,5,5,5,4,3,4,2,2,5,4,4,2,3,3,4,1,4,5,4,4,5,2,4,5,2,1,4,4,2,3,2,4,3,4,2,4,3,4,2,4,5,2,5,5,4,4,3,4,2,2,4,4,5,4,3,3,3,4,4,3,2,1,4,3,4,4,4,4,1,4,3,2,3,4,2,1,4,4,2,5,2,3,2,2,5,2,7,7,2,5,5,3,7,8,5,2,,3,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
2019-04-22T20:52:43Z,161,NA,2019-04-22T21:40:19Z,0,100,2856,1,2019-04-22T21:40:20Z,15,6,6,6,6,2,2,2,3,6,6,6,6,3,2,2,4,6,6,5,6,5,2,4,2,2,2,2,4,1,5,2,3,3,4,5,5,1,4,2,4,4,4,1,2,4,3,4,4,5,3,2,3,4,2,2,4,4,4,5,3,4,3,4,2,4,4,4,4,5,5,4,4,4,3,4,4,3,4,4,3,3,4,3,4,4,1,4,2,2,2,2,2,2,2,4,4,4,1,3,1,4,6,5,6,6,5,2,8,2,2,9,5,1,,3,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-23T09:36:45Z,162,NA,2019-04-23T09:43:12Z,0,100,386,1,2019-04-23T09:43:13Z,16,6,6,5,7,6,4,7,2,4,6,6,6,6,5,6,3,7,6,7,6,6,5,7,6,2,5,4,4,3,4,4,3,4,4,4,4,4,4,5,5,5,4,NA,5,3,5,4,4,3,3,4,3,5,3,3,4,5,4,3,5,3,4,4,4,3,4,4,4,4,5,4,5,4,2,4,4,2,3,5,2,5,4,4,3,2,4,3,NA,3,5,3,4,3,3,2,3,2,2,3,9,8,9,9,10,9,9,9,9,8,9,9,5,1,,7,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-27T12:28:44Z,163,NA,2019-04-27T13:02:23Z,0,100,2019,1,2019-04-27T13:02:24Z,20,5,2,5,1,6,3,6,5,7,7,6,7,1,1,1,1,7,5,7,6,4,5,4,2,2,3,5,5,1,3,4,4,1,4,2,3,1,4,4,4,4,4,3,5,4,2,5,5,4,4,1,4,4,3,4,4,4,4,3,3,5,1,5,4,4,4,5,4,1,5,3,1,4,4,4,3,1,4,1,4,4,1,4,3,4,1,4,1,3,1,1,4,2,4,4,1,4,1,3,9,5,7,0,3,6,0,0,8,0,5,1,5,1,,9,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-16T01:12:42Z,164,NA,2019-04-16T01:16:04Z,0,100,202,1,2019-04-16T01:16:05Z,9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,5,3,1,3,4,1,1,4,3,3,4,5,1,5,5,3,3,3,4,5,3,3,3,1,3,3,3,4,4,3,4,4,5,5,3,3,1,5,4,2,3,4,4,3,4,3,4,4,3,4,3,3,3,3,3,1,3,4,4,3,4,3,3,2,4,4,3,4,3,7,7,7,8,6,7,5,8,8,7,6,6,5,1,,5,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-23T11:46:10Z,165,NA,2019-04-23T11:57:38Z,0,100,688,1,2019-04-23T11:57:38Z,16,7,7,7,7,2,1,2,3,6,6,7,7,2,1,2,2,6,6,6,5,6,2,2,6,2,3,2,4,1,4,4,5,2,4,5,4,1,4,3,4,4,5,2,4,5,4,5,2,4,4,1,2,4,4,4,5,4,4,4,1,2,1,4,4,5,1,4,2,4,5,4,5,4,4,5,4,3,2,1,4,5,5,5,5,5,1,5,1,2,2,2,2,1,4,5,1,5,1,3,10,10,10,0,10,10,0,0,0,0,8,10,5,2,,3,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-12T13:09:53Z,166,NA,2019-04-12T13:25:25Z,0,100,931,1,2019-04-12T13:25:25Z,5,4,6,6,6,3,4,2,3,5,6,6,7,3,3,3,3,6,6,6,7,3,2,4,3,2,3,2,5,4,4,3,3,3,3,4,3,1,4,3,3,3,4,2,2,4,3,4,3,2,3,3,4,3,5,5,4,4,4,4,4,3,2,4,4,4,2,4,4,3,5,4,4,5,5,4,4,2,3,2,3,5,4,5,4,4,1,5,4,3,3,3,3,3,4,4,2,4,3,3,9,7,8,3,9,7,4,4,3,5,6,7,5,2,,4,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,11,NA,2,1,NA,NA,NA,1,NA,NA
2019-04-22T21:09:05Z,167,NA,2019-04-23T14:03:15Z,0,100,60850,1,2019-04-23T14:03:16Z,15,4,4,4,5,5,5,6,5,2,3,4,4,3,5,6,3,3,3,3,3,6,5,7,5,2,1,3,4,4,4,4,4,3,3,5,3,2,4,3,5,2,5,3,4,5,3,5,2,1,4,3,4,4,2,5,4,4,4,4,3,2,3,4,4,5,1,3,3,5,5,3,3,4,3,3,3,4,4,1,5,4,4,4,4,4,1,5,2,2,2,3,2,2,5,4,2,4,2,3,5,10,10,3,3,8,2,1,1,4,6,10,5,2,,3,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2019-04-15T18:32:51Z,168,NA,2019-04-15T19:09:47Z,0,100,2215,1,2019-04-15T19:09:48Z,8,4,5,4,4,3,3,5,4,4,5,4,5,3,5,3,3,4,4,4,5,3,3,5,3,2,4,2,3,2,3,2,3,3,3,4,4,2,4,2,2,4,4,3,4,3,3,3,3,3,3,3,2,3,3,4,4,3,4,3,3,4,2,4,3,3,3,4,4,2,5,3,3,3,3,4,1,1,1,1,2,2,3,3,3,3,1,4,1,2,2,3,3,1,3,3,2,3,2,3,3,3,3,0,3,3,0,3,3,3,3,3,3,2,,2,NA,NA,NA,NA,1,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
2019-04-16T08:51:14Z,169,NA,2019-04-16T09:08:35Z,0,100,1040,1,2019-04-16T09:08:35Z,9,6,6,4,3,4,2,5,5,6,6,6,6,1,6,1,1,6,1,3,6,2,4,2,1,2,2,1,3,1,3,3,5,4,4,4,2,3,3,2,3,2,4,3,2,3,3,3,4,4,3,3,1,3,3,3,3,4,4,3,3,3,3,3,2,3,3,3,1,3,5,4,4,3,4,4,4,4,4,4,3,4,3,4,4,4,1,3,4,3,4,3,3,4,3,3,3,3,3,3,6,5,6,6,6,5,5,6,6,6,6,6,5,2,,11,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,2,NA,10,NA,NA,NA,1,NA,NA,NA,NA,NA
NA,170,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-13T11:06:13Z,171,NA,2019-04-13T11:19:12Z,0,100,779,1,2019-04-13T11:19:12Z,6,4,4,4,5,5,2,4,3,6,5,5,6,2,2,3,2,5,4,5,4,5,5,4,2,2,4,2,4,2,4,2,4,3,3,2,5,2,4,4,3,5,4,1,4,3,2,4,3,3,2,3,1,4,4,3,2,5,4,2,4,5,2,4,3,4,2,4,3,3,5,4,3,3,4,4,5,5,4,4,5,3,4,4,4,4,1,3,3,4,3,5,4,3,3,3,3,3,3,3,3,4,4,8,5,4,5,9,8,8,1,5,5,2,,2,NA,NA,NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA
2019-04-16T12:15:09Z,172,NA,2019-04-16T12:23:04Z,0,100,475,1,2019-04-16T12:23:05Z,9,4,1,4,4,1,1,1,1,4,1,1,4,1,1,1,1,4,4,4,1,1,1,1,1,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,1,3,3,3,3,4,3,3,3,3,3,5,5,5,5,5,5,5,5,3,5,5,3,5,2,,2,NA,NA,NA,NA,1,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
2019-04-22T14:30:12Z,173,NA,2019-04-22T15:24:36Z,0,100,3264,1,2019-04-22T15:24:37Z,15,6,6,5,5,4,3,4,4,5,4,5,5,4,3,2,2,6,5,6,5,3,2,5,3,2,4,4,4,2,3,4,3,2,3,4,3,1,5,4,4,3,2,1,4,4,4,3,2,2,2,4,2,5,5,4,5,4,4,3,4,2,2,5,4,4,3,4,4,4,5,4,4,4,4,4,4,3,4,4,4,3,4,4,NA,3,1,4,2,3,2,3,3,3,4,4,2,4,3,3,7,6,5,3,6,7,2,6,3,5,6,7,5,2,,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,1,6,NA,NA,NA,NA,1,NA,NA,NA,NA
NA,174,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-12T15:50:29Z,175,NA,2019-04-12T16:03:51Z,0,100,801,1,2019-04-12T16:03:57Z,5,6,6,4,6,4,2,5,5,6,6,6,6,2,2,3,2,6,6,6,6,2,6,2,2,2,2,2,4,2,5,4,3,2,2,4,2,4,4,4,5,4,4,1,4,5,4,4,2,2,4,4,4,4,4,5,4,5,4,5,4,2,2,4,5,5,4,2,2,4,5,4,4,4,4,4,4,2,4,4,5,4,4,4,4,4,1,2,2,2,2,3,2,2,4,4,2,4,2,3,7,8,8,1,8,8,1,8,0,2,9,8,5,1,,1,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2019-04-12T12:59:34Z,176,NA,2019-04-12T13:40:03Z,0,100,2429,1,2019-04-12T13:40:04Z,5,5,5,5,4,5,3,3,5,6,6,6,5,5,4,2,4,6,6,6,6,3,3,5,5,2,NA,4,4,3,3,4,4,4,4,3,3,2,4,5,4,4,4,2,5,3,4,5,2,4,3,4,3,5,5,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,5,4,4,4,4,4,4,4,4,4,5,4,3,4,4,3,1,4,1,2,3,3,4,3,4,4,1,4,2,3,6,6,5,2,7,6,1,5,5,5,6,6,5,2,,2,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,3,NA,2,1,NA,NA,NA,1,NA,NA
2019-04-22T17:19:37Z,177,NA,2019-04-22T18:02:40Z,0,100,2582,1,2019-04-22T18:02:40Z,15,5,3,3,4,5,2,1,5,5,5,5,5,1,1,1,2,4,5,5,3,5,5,5,4,2,3,3,4,1,3,5,3,3,4,4,3,2,4,3,4,3,4,2,3,4,3,3,3,3,3,4,4,4,4,4,1,3,3,5,4,3,5,3,2,3,3,3,2,2,5,3,3,3,2,3,2,1,4,1,2,5,3,4,5,4,1,5,4,2,1,3,1,4,1,3,4,3,3,3,10,6,5,0,6,7,0,0,0,1,6,5,5,2,,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,1,NA,NA,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-24T10:43:41Z,178,NA,2019-04-24T10:50:19Z,0,100,397,1,2019-04-24T10:50:19Z,16,6,5,6,5,4,2,2,3,6,7,7,6,2,1,2,2,6,6,7,4,2,2,2,4,2,5,3,5,1,4,2,1,4,4,5,5,1,4,2,3,5,5,3,3,4,2,5,3,4,4,4,1,5,2,4,1,5,5,4,4,5,4,4,3,4,2,4,4,1,5,4,4,2,4,4,5,2,3,4,4,4,4,4,4,3,1,2,2,4,4,4,4,2,3,3,1,4,2,3,9,7,7,2,8,7,2,5,2,9,4,7,5,1,,2,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,2,9,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-24T15:02:37Z,179,NA,2019-04-24T15:13:15Z,0,100,637,1,2019-04-24T15:13:15Z,17,5,4,6,4,4,3,2,3,6,5,4,3,2,2,2,2,5,5,5,6,2,2,4,2,2,3,4,2,2,4,3,4,4,5,5,3,2,4,2,4,2,4,4,2,4,4,4,4,1,4,2,3,3,2,2,4,4,4,4,3,3,2,4,2,5,4,3,2,2,5,4,2,4,4,4,2,2,4,2,3,5,4,4,5,4,1,4,2,3,3,2,4,2,4,4,1,4,1,3,7,8,7,1,7,8,1,2,1,2,5,8,5,1,,2,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,2,7,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-15T16:41:47Z,180,NA,2019-04-15T16:49:10Z,0,100,442,1,2019-04-15T16:49:11Z,8,3,4,4,4,3,4,4,1,4,5,4,4,3,3,1,1,4,4,4,4,3,4,1,2,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,3,NA,2,2,2,3,NA,2,2,3,NA,2,NA,NA,3,NA,3,NA,3,2,NA,3,NA,NA,3,NA,3,NA,NA,2,NA,5,2,3,NA,2,2,3,2,3,3,2,2,3,3,3,2,1,4,4,3,3,2,4,3,NA,NA,2,NA,3,3,NA,4,4,3,5,5,5,5,4,4,5,6,5,1,,5,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-15T16:36:30Z,181,NA,2019-04-15T16:45:25Z,0,100,534,1,2019-04-15T16:45:25Z,8,6,6,6,7,5,5,5,6,5,6,7,7,5,5,3,4,5,6,6,7,3,3,5,3,2,4,4,5,2,5,4,4,5,1,4,5,2,5,4,4,5,4,4,4,5,2,4,2,1,3,2,2,4,4,5,5,4,4,4,2,4,4,4,4,5,5,5,4,4,5,5,5,5,5,4,2,2,2,1,3,4,5,4,4,5,1,5,2,3,2,2,2,3,4,5,1,4,4,3,10,8,9,0,10,10,1,0,0,3,5,5,5,2,,2,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,1,NA,6,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-14T13:33:24Z,182,NA,2019-04-14T13:41:00Z,0,100,455,1,2019-04-14T13:41:00Z,7,5,5,5,6,3,4,2,6,5,6,5,5,2,3,4,1,1,3,2,2,7,7,7,7,2,4,5,1,5,4,2,4,5,1,5,4,2,4,5,5,4,1,5,5,5,3,5,5,1,4,4,5,2,5,5,4,2,1,1,2,4,5,5,5,5,5,4,5,5,5,4,2,3,2,2,3,2,5,1,4,2,4,4,4,4,1,5,5,2,2,2,3,5,2,2,5,2,5,3,7,7,4,1,9,4,3,7,2,2,2,7,5,2,,2,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2019-04-13T18:45:46Z,183,NA,2019-04-13T19:03:08Z,0,100,1042,1,2019-04-13T19:03:09Z,6,6,6,6,6,2,1,1,3,6,6,6,6,1,1,1,2,6,6,6,6,2,1,2,3,2,3,3,4,5,4,5,4,1,3,5,4,2,4,2,5,4,3,1,5,4,5,4,1,3,3,5,3,4,3,4,4,5,5,4,4,4,2,5,5,4,3,4,3,2,5,3,3,3,3,2,3,4,2,2,4,3,4,5,3,4,1,4,1,2,2,2,2,1,4,5,1,4,1,3,9,6,6,1,8,9,8,5,1,3,9,9,5,2,,3,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA
